0,1,Act_TV,0.3727491,0.37912867,0.3258505,0.34557555,0.35385398,0.31680099,0.35180055,0.35859649,0.33125244,0.33066217,0.34761697,0.2953343,0.33092411,0.33838912,0.34020045,0.33658257,0.33200908,0.26508121,0.27272727,0.29460847,0.22962484,0.2294232,0.2283992,0.15254237,0.17137703,0.1826087,0.16686461,0.16552749,0.16597264,0.1166352,0.12550772,0.1320676,0.12101427,0.11862464,0.11654243,0.0992596,0.10171233,0.11075588,0.11538029,0.1176404,0.12459311,0.13170328,0.14037985,0.14132337,0.12872467,0.1380529,0.14035281,0.14250614,0.14340762,0.14778579,0.14247533,0.14284258,0.15198372,0.1329995,0.13908081,0.14209841,0.13732359,0.14322865,0.14482897,0.13930549,0.13867953,0.1402488,0.14920989,0.15188593,0.15500811,0.15349123,0.15228945,0.15399491,0.16008484,0.17284326,0.17530364,0.18915907,0.20071611,0.20845644,0.20158908,0.20706555,0.21156991,0.19315026,0.2025264,0.20272925,0.19609277,0.19320439,0.19403771,0.18457011,0.19120879,0.1991392,0.19227953,0.19679346,0.19708029,0.20366725,0.20830321,0.20911081,0.20921025,0.2178824,0.22782907,0.23220153,0.24366841,0.24811777,0.25438997,0.26288477,0.26603297,0.27351938,0.28817204,0.30654026,0.3169391,0.33897793,0.35366416,0.40871892,0.42293504,0.42990808,0.4242822,0.44383788,0.45710522,0.44388501,0.45818061,0.46385644,0.47496101,0.49454609,0.51362422,0.52444208,0.5438061,0.55531176,0.56933358,0.57945884,0.58706564,0.5755012,0.59372707,0.6046684,0.59760069,0.61439546,0.62359921,0.55265957,0.57283919,0.58163137,0.53482052,0.54740806,0.55719598,0.45033698,0.48233014,0.49026792,0.42367519,0.42503098,0.43866591,0.35546947
0,1,Act_Cooking,0.00480192,0.01094225,0.02291136,0.00838058,0.00966675,0.01611903,0.01558172,0.0077193,0.01872805,0.02024462,0.00961959,0.01058201,0.01135777,0.01150628,0.01224944,0.01261468,0.01362089,0.01218097,0.01464308,0.01476252,0.02005175,0.02268308,0.02947086,0.02556737,0.02014432,0.01770186,0.0662114,0.05111441,0.04372397,0.06544997,0.0497563,0.06446902,0.11615548,0.10530086,0.09633028,0.09602036,0.08150685,0.08883307,0.10751601,0.09827899,0.08530699,0.11209544,0.09767606,0.0878749,0.088677,0.07090743,0.05733186,0.07242816,0.0548844,0.04716787,0.04738898,0.03609299,0.03092574,0.04927391,0.03744868,0.03256839,0.04273846,0.03780756,0.03430686,0.04469049,0.04250829,0.04173355,0.05419368,0.04955001,0.0500811,0.07720701,0.08094849,0.08101781,0.10655489,0.10044552,0.09706478,0.13414387,0.09033248,0.07753439,0.06570235,0.05758628,0.0479354,0.05091021,0.04441913,0.04341983,0.04283326,0.04296916,0.04234699,0.04919067,0.05023548,0.04965358,0.05136521,0.05270879,0.05234619,0.0729307,0.07704224,0.07859898,0.09752032,0.11031352,0.12153747,0.17447974,0.17862323,0.1829419,0.21151653,0.20780752,0.21285044,0.24346508,0.23548387,0.21874141,0.18024013,0.15875416,0.15040713,0.10906516,0.09607057,0.08617859,0.06611977,0.0554177,0.04939898,0.04482703,0.038987,0.03656679,0.02720499,0.02445461,0.02333037,0.0203684,0.01885099,0.015725,0.01206609,0.0085747,0.00810811,0.01011587,0.0106383,0.00778066,0.00771208,0.00768203,0.00758075,0.00890957,0.00769428,0.00588899,0.00690748,0.00719982,0.00688976,0.00386698,0.00661195,0.00606824,0.00738202,0.0060581,0.00381572,0.00405829
0,1,Act_Laundry,0.00540216,0.00547112,0.00902569,0.00714814,0.00737726,0.00154991,0.0017313,0.00175439,0.00195084,0.00042176,0.00043725,0.001924,0.00206505,0.00209205,0.00222717,0.00229358,0.00227015,0.00232019,0.00244051,0.00256739,0.00258732,0.00259235,0.00267917,0.00028727,0.00030066,0.00031056,0,0,0.00059488,0.00440529,0.00548335,0.00542458,0.01078044,0.01017192,0.00960436,0.00798242,0.00993151,0.01107559,0.01022357,0.00996377,0.01066337,0.00897708,0.00790374,0.00933598,0.00870083,0.0131099,0.01356119,0.01687854,0.02249531,0.02234809,0.02775493,0.02977162,0.0311292,0.03895844,0.04265545,0.0450947,0.04854369,0.04790958,0.04480896,0.04287871,0.0437142,0.04424157,0.04639384,0.04742643,0.04612733,0.04070542,0.03934996,0.03877863,0.03413797,0.03442689,0.03421053,0.02755826,0.02803069,0.02720326,0.02648467,0.02879314,0.03219542,0.03795125,0.03520398,0.03194459,0.03489344,0.03575536,0.03876541,0.03889006,0.03861852,0.03926097,0.0310702,0.02934088,0.025756,0.02341241,0.02447589,0.02116126,0.02073349,0.02047926,0.01750054,0.01566265,0.01271896,0.01247331,0.01425314,0.01368086,0.01383708,0.01111251,0.00833333,0.00741962,0.00679878,0.00725733,0.00537717,0.00440667,0.00577386,0.00640184,0.0073831,0.00976013,0.01136177,0.01283092,0.01249583,0.01320467,0.0140357,0.01196341,0.01246661,0.01363797,0.01220826,0.01243372,0.01225172,0.01181402,0.01100386,0.00993195,0.00880411,0.00870693,0.01045416,0.01085504,0.01087673,0.0081117,0.00820723,0.00889613,0.00588835,0.00598139,0.00590551,0.00419843,0.00467396,0.00618273,0.00474558,0.00316674,0.00353307,0.00608744
0,1,Act_WashDress,0.08663465,0.06727457,0.10205971,0.07813655,0.06232511,0.0883447,0.04951524,0.04245614,0.05501366,0.07001265,0.05115872,0.06926407,0.05627259,0.05334728,0.04120267,0.0521789,0.06810443,0.08816705,0.12263575,0.09884467,0.12031048,0.08101102,0.07635633,0.1763861,0.18340349,0.17546584,0.2108076,0.22644874,0.2195122,0.31277533,0.31620634,0.28896307,0.34831461,0.35873926,0.36367546,0.40559926,0.37568493,0.3496232,0.33142344,0.30151721,0.27253339,0.28029766,0.24631355,0.23118217,0.23766389,0.20679435,0.19062845,0.1990172,0.16496563,0.15581874,0.14987664,0.13611338,0.11851475,0.11677516,0.10733954,0.08948792,0.0817736,0.0725145,0.06371274,0.07247106,0.06109939,0.05648074,0.05237034,0.04752756,0.04156529,0.05516251,0.0466067,0.04254453,0.03817796,0.03078169,0.02965587,0.03383992,0.02997442,0.02934284,0.02821636,0.02899735,0.02248569,0.02776921,0.02350383,0.02222682,0.03008776,0.02467329,0.02528179,0.02428001,0.02271062,0.02372454,0.0264672,0.02452059,0.02450469,0.0295245,0.02375297,0.02116126,0.02031673,0.01826243,0.01707108,0.02486309,0.02231396,0.02438476,0.02793615,0.02405944,0.02129708,0.02323526,0.02392473,0.02198406,0.02343411,0.02388872,0.02181595,0.01998741,0.02036889,0.02150361,0.02477441,0.02415219,0.02124156,0.02663635,0.02465845,0.02522431,0.02651187,0.02621393,0.02315227,0.03453773,0.02980251,0.02523313,0.0347132,0.0394436,0.03976834,0.06014346,0.05264123,0.048907,0.0706084,0.05911824,0.05158207,0.1081117,0.08104642,0.07054254,0.10168724,0.07897652,0.06824147,0.14064744,0.10145919,0.08632929,0.09833905,0.08412502,0.07490107,0.12488471
0,1,Act_Iron,0.00540216,0.00547112,0.00902569,0.00714814,0.00737726,0.00154991,0.0017313,0.00175439,0.00195084,0.00042176,0.00043725,0.001924,0.00206505,0.00209205,0.00222717,0.00229358,0.00227015,0.00232019,0.00244051,0.00256739,0.00258732,0.00259235,0.00267917,0.00028727,0.00030066,0.00031056,0,0,0.00059488,0.00440529,0.00548335,0.00542458,0.01078044,0.01017192,0.00960436,0.00798242,0.00993151,0.01107559,0.01022357,0.00996377,0.01066337,0.00897708,0.00790374,0.00933598,0.00870083,0.0131099,0.01356119,0.01687854,0.02249531,0.02234809,0.02775493,0.02977162,0.0311292,0.03895844,0.04265545,0.0450947,0.04854369,0.04790958,0.04480896,0.04287871,0.0437142,0.04424157,0.04639384,0.04742643,0.04612733,0.04070542,0.03934996,0.03877863,0.03413797,0.03442689,0.03421053,0.02755826,0.02803069,0.02720326,0.02648467,0.02879314,0.03219542,0.03795125,0.03520398,0.03194459,0.03489344,0.03575536,0.03876541,0.03889006,0.03861852,0.03926097,0.0310702,0.02934088,0.025756,0.02341241,0.02447589,0.02116126,0.02073349,0.02047926,0.01750054,0.01566265,0.01271896,0.01247331,0.01425314,0.01368086,0.01383708,0.01111251,0.00833333,0.00741962,0.00679878,0.00725733,0.00537717,0.00440667,0.00577386,0.00640184,0.0073831,0.00976013,0.01136177,0.01283092,0.01249583,0.01320467,0.0140357,0.01196341,0.01246661,0.01363797,0.01220826,0.01243372,0.01225172,0.01181402,0.01100386,0.00993195,0.00880411,0.00870693,0.01045416,0.01085504,0.01087673,0.0081117,0.00820723,0.00889613,0.00588835,0.00598139,0.00590551,0.00419843,0.00467396,0.00618273,0.00474558,0.00316674,0.00353307,0.00608744
0,1,Act_HouseClean,0.03761505,0.03748734,0.03031706,0.02883904,0.02950903,0.02727836,0.03185596,0.02842105,0.03589544,0.03500633,0.04066463,0.03703704,0.03975219,0.04027197,0.03563474,0.03612385,0.03518729,0.03074246,0.03294692,0.03530167,0.03104787,0.03110823,0.03215003,0.02757828,0.02976548,0.03322981,0.0415677,0.03744428,0.03599048,0.03041745,0.03371243,0.03797204,0.04828424,0.04541547,0.04329128,0.05113373,0.06244292,0.06873715,0.07369958,0.07733243,0.08474576,0.08315615,0.09590657,0.10094527,0.1057211,0.10943912,0.1109151,0.12477299,0.14392835,0.15550978,0.17382812,0.18851958,0.19196338,0.19419129,0.19775708,0.21244614,0.22430187,0.23424685,0.24104821,0.22455964,0.22610793,0.22431782,0.21778768,0.21923349,0.21766018,0.19788783,0.20226901,0.19857506,0.16907383,0.16211017,0.16356275,0.11144883,0.11713555,0.12226184,0.13048793,0.1320196,0.138287,0.14316569,0.14847795,0.15186602,0.15472211,0.15974909,0.15611503,0.1412655,0.14254317,0.14707117,0.14551731,0.13895002,0.14337852,0.13757381,0.12888568,0.13113729,0.12846426,0.12730919,0.12593945,0.1135816,0.11268548,0.10754017,0.09578107,0.10036561,0.10107087,0.08208107,0.07795699,0.07611981,0.06986836,0.06970064,0.06759871,0.05476865,0.05870088,0.05942219,0.06529943,0.06600496,0.06553598,0.06577879,0.06564479,0.06686982,0.06151447,0.06140042,0.06233304,0.05968827,0.05798923,0.05796306,0.05476146,0.05354421,0.05328185,0.04800441,0.0475055,0.04761023,0.04747215,0.04559118,0.04482531,0.0400266,0.03821493,0.0414735,0.04042577,0.04076207,0.0395888,0.03668103,0.03465572,0.03618044,0.03255998,0.02850062,0.03208027,0.03062166
0,1,Act_PC,0.11004402,0.11793313,0.09905115,0.11584915,0.12083439,0.08307502,0.09660665,0.08807018,0.09168943,0.10459722,0.10887626,0.11832612,0.12803304,0.12761506,0.11358575,0.11697248,0.11464245,0.1212297,0.13849908,0.14313222,0.15976714,0.15878159,0.16610851,0.07612755,0.07757066,0.08043478,0.08016627,0.08647845,0.08596074,0.07530942,0.08407799,0.08887962,0.08593987,0.08452722,0.07697821,0.05402591,0.05719178,0.05572048,0.0510055,0.04970562,0.05174543,0.04949209,0.05969093,0.06453495,0.06603099,0.07079343,0.08070562,0.07349642,0.08414914,0.09299691,0.10824424,0.12418434,0.13163784,0.14051077,0.14268549,0.14580619,0.14943449,0.15263053,0.15503101,0.16024157,0.16319968,0.16252006,0.15954214,0.16129032,0.16311841,0.14856967,0.14973426,0.14900763,0.14089486,0.13466991,0.13663968,0.10496454,0.10383632,0.10494142,0.10930019,0.11803145,0.12244481,0.13514347,0.14392214,0.14473276,0.14824488,0.14866702,0.15158538,0.14704646,0.1436944,0.14245224,0.13536981,0.1381117,0.13336809,0.13084015,0.12898895,0.12519546,0.11929569,0.11348042,0.11369981,0.09780942,0.09115252,0.08866165,0.07833523,0.07665998,0.07411864,0.05467862,0.05483871,0.05454795,0.04773615,0.04535833,0.04470733,0.04469625,0.04137931,0.04399212,0.04577523,0.04681555,0.05055162,0.04888745,0.05148284,0.05129507,0.05319702,0.05805771,0.05805877,0.06092809,0.06481149,0.06472847,0.06255801,0.0628811,0.06138996,0.06363804,0.06254585,0.06168951,0.0622108,0.06429526,0.06410679,0.06476064,0.06668377,0.06941486,0.06896161,0.0711121,0.07502187,0.08882996,0.09450524,0.09629036,0.1011073,0.10821974,0.10994912,0.10754473
0,2,Act_TV,0.56478405,0.55938038,0.43052392,0.49202128,0.49552239,0.47321429,0.51149425,0.52906977,0.47435897,0.4921875,0.51666667,0.41904762,0.46067416,0.48235294,0.50666667,0.47887324,0.46753247,0.35897436,0.3943662,0.42424242,0.36666667,0.34920635,0.32142857,0.29929577,0.31640625,0.33913043,0.33195021,0.31140351,0.29083665,0.19851577,0.19230769,0.23193916,0.2030825,0.17241379,0.18371919,0.15334129,0.15719258,0.18909091,0.19614218,0.20904198,0.20837004,0.20101954,0.21290545,0.22032086,0.19213115,0.1993726,0.21253709,0.23337385,0.2385084,0.24941905,0.24448858,0.23206396,0.24871355,0.2202501,0.22903424,0.23272273,0.23224852,0.23530683,0.23404255,0.22942969,0.23029502,0.23372584,0.24083885,0.24564498,0.25176211,0.2517316,0.25747077,0.26142517,0.27162367,0.2832444,0.28886532,0.32534317,0.34328945,0.36159306,0.36521739,0.37507867,0.36622432,0.3224278,0.34128399,0.34105591,0.33026493,0.3211255,0.33089863,0.29257935,0.29731514,0.30588235,0.30354425,0.29820051,0.30818278,0.32806241,0.34527954,0.34158319,0.3385574,0.35232788,0.3582296,0.36026936,0.36791081,0.37179086,0.38382619,0.40069991,0.39549654,0.38609551,0.40891076,0.44021666,0.44105208,0.45742125,0.46930587,0.51679829,0.53398842,0.54589567,0.55314239,0.5841366,0.59991556,0.58350833,0.59938838,0.60793137,0.62688264,0.65180619,0.67178892,0.6997265,0.72554189,0.73321632,0.75888099,0.77754585,0.77764495,0.7763275,0.79654711,0.80186999,0.79504734,0.81704692,0.83042677,0.76923077,0.77684337,0.79839199,0.75597092,0.75321809,0.76762699,0.65701625,0.69629375,0.71587125,0.64994363,0.63870968,0.65360392,0.57404795
0,2,Act_Cooking,0.00664452,0.02409639,0.05922551,0.01329787,0.01492537,0.02678571,0.02873563,0.02325581,0.05769231,0.0703125,0.03333333,0.01904762,0.02247191,0.02352941,0.02666667,0.02816901,0.03896104,0.06410256,0.07042254,0.07575758,0.1,0.07936508,0.07142857,0.04929577,0.03125,0.02173913,0.15352697,0.10087719,0.08366534,0.10575139,0.10839161,0.1121673,0.22846782,0.20614693,0.20836445,0.18436754,0.17546404,0.19909091,0.23645427,0.22109795,0.19030837,0.23772302,0.23067633,0.22210339,0.20327869,0.15876612,0.1287092,0.15367251,0.10928558,0.10263362,0.10307845,0.08920682,0.07246998,0.09358612,0.07668649,0.06661116,0.08981403,0.07821953,0.07786795,0.09185895,0.07837957,0.08620307,0.10728477,0.0893054,0.09669604,0.14588745,0.14595063,0.14836474,0.22219814,0.21067236,0.18579003,0.27146077,0.18648064,0.1612776,0.14115268,0.11285924,0.10038527,0.10943141,0.09585377,0.09824014,0.08868433,0.09133542,0.09473218,0.10683952,0.11025528,0.11525054,0.10763209,0.11846615,0.11455898,0.15559772,0.15768994,0.15537223,0.17654834,0.21930613,0.25207469,0.32424242,0.3448053,0.35738885,0.40298733,0.39909595,0.41252887,0.45379213,0.43747437,0.41245768,0.35236585,0.32060865,0.30627257,0.23691608,0.20594966,0.18910904,0.13302565,0.10754613,0.09893048,0.0898782,0.07909369,0.07453241,0.06152316,0.05633601,0.05450855,0.04260832,0.03368483,0.02793623,0.02471877,0.02653944,0.02913927,0.02684663,0.02158059,0.01959038,0.01660597,0.01793658,0.01885722,0.01623282,0.01997297,0.01122573,0.01782624,0.01838911,0.01705838,0.00738552,0.01475635,0.01738809,0.01916573,0.01548387,0.01049685,0.00423131
0,2,Act_Laundry,0.01328904,0.01376936,0.02050114,0.01861702,0.02089552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742115,0.01048951,0.0095057,0.02175884,0.01349325,0.01269604,0.01610979,0.0162413,0.02151515,0.026658,0.0189451,0.02202643,0.01393373,0.01604555,0.0201426,0.01704918,0.02962705,0.02744807,0.03125543,0.04024368,0.03989156,0.04707051,0.05806859,0.05831904,0.07724889,0.08796391,0.09783514,0.09319527,0.09896283,0.09015135,0.09272965,0.09489212,0.09242391,0.09889625,0.10407938,0.1,0.08225108,0.08271979,0.08382066,0.06720139,0.07065101,0.06892895,0.05634091,0.05639615,0.05855678,0.05965622,0.06524019,0.07234589,0.08280686,0.0722247,0.06393406,0.07117198,0.07123716,0.07702523,0.08068842,0.078125,0.08366013,0.07197217,0.06362468,0.06163656,0.04849252,0.04853574,0.03967786,0.04248489,0.03361496,0.02869986,0.02508418,0.02585232,0.02473388,0.02625226,0.02405949,0.02655889,0.01839888,0.01599016,0.01354096,0.01546392,0.01695141,0.01337435,0.01592826,0.0195181,0.02129667,0.02036107,0.02120628,0.02293836,0.02715946,0.02793995,0.02995359,0.03154305,0.03139335,0.02754422,0.03022888,0.02811951,0.03130028,0.03093546,0.02698673,0.02779438,0.02714328,0.02143176,0.02330068,0.02403496,0.0252547,0.02226003,0.01696402,0.016519,0.01759709,0.01401869,0.01324016,0.01156179,0.00915805,0.00960879,0.01368849,0.01296505,0.01096774,0.00909727,0.01410437
